Year,Locationabbr,Locationdesc,Response,Break_Out,Break_Out_Category,Sample_Size,Data_value,GeoLocation
2018,NH,New Hampshire,Overweight (BMI 25.0-29.9),65+,Age Group,863,38.9,"(43.65595011300047, -71.50036091999965)"
2017,GU,Guam,Obese (bmi 30.0 - 99.8),65+,Age Group,56,20.4,"(13.444304, 144.793731)"
2016,ND,North Dakota,Overweight (bmi 25.0-29.9),35-44,Age Group,197,37.1,"(47.47531977900047, -100.11842104899966)"
2018,NJ,New Jersey,Obese (BMI 30.0 - 99.8),18-24,Age Group,32,12.0,"(40.13057004800049, -74.27369128799967)"
2019,KY,Kentucky,Overweight (BMI 25.0-29.9),55-64,Age Group,552,36.2,"(37.645970271000465, -84.77497104799966)"
2016,FL,Florida,Obese (bmi 30.0 - 99.8),35-44,Age Group,1161,29.4,"(28.932040377000476, -81.92896053899966)"
2019,PR,Puerto Rico,Obese (BMI 30.0 - 99.8),45-54,Age Group,403,38.8,"(18.220833, -66.590149)"
2017,SD,South Dakota,Obese (bmi 30.0 - 99.8),25-34,Age Group,208,32.8,"(44.353130053000484, -100.3735306369997)"
2018,IL,Illinois,Obese (BMI 30.0 - 99.8),45-54,Age Group,294,35.7,"(40.48501028300046, -88.99771017799969)"
2017,MO,Missouri,Obese (bmi 30.0 - 99.8),55-64,Age Group,546,37.2,"(38.635790776000476, -92.56630005299968)"
2019,FL,Florida,Obese (BMI 30.0 - 99.8),35-44,Age Group,519,26.8,"(28.932040377000476, -81.92896053899966)"
2018,CT,Connecticut,Overweight (BMI 25.0-29.9),65+,Age Group,1439,39.1,"(41.56266102000046, -72.64984095199964)"
2019,DC,District of Columbia,Obese (BMI 30.0 - 99.8),35-44,Age Group,71,21.1,"(38.89037138500049, -77.03196112699965)"
2017,MT,Montana,Overweight (bmi 25.0-29.9),25-34,Age Group,205,39.0,"(47.06652897200047, -109.42442064499971)"
2016,VA,Virginia,Obese (bmi 30.0 - 99.8),65+,Age Group,733,27.8,"(37.54268067400045, -78.45789046299967)"
2015,ME,Maine,Overweight (bmi 25.0-29.9),25-34,Age Group,198,36.8,"(45.254228894001, -68.985031336)"
2019,MI,Michigan,Obese (BMI 30.0 - 99.8),18-24,Age Group,132,20.0,"(44.6613195430005, -84.71439026999968)"
2017,TN,Tennessee,Overweight (bmi 25.0-29.9),35-44,Age Group,224,36.6,"(35.68094058000048, -85.77449091399967)"
2016,MN,Minnesota,Obese (bmi 30.0 - 99.8),35-44,Age Group,607,28.4,"(46.35564873600049, -94.79420050299967)"
2016,TN,Tennessee,Obese (bmi 30.0 - 99.8),35-44,Age Group,248,41.3,"(35.68094058000048, -85.77449091399967)"
2018,IA,Iowa,Obese (BMI 30.0 - 99.8),65+,Age Group,906,34.0,"(42.46940091300047, -93.81649055599968)"
2015,WI,Wisconsin,Obese (bmi 30.0 - 99.8),18-24,Age Group,56,14.1,"(44.393191174, -89.816370742)"
2017,KY,Kentucky,Overweight (bmi 25.0-29.9),65+,Age Group,952,36.3,"(37.645970271000465, -84.77497104799966)"
2017,MT,Montana,Obese (bmi 30.0 - 99.8),55-64,Age Group,425,30.1,"(47.06652897200047, -109.42442064499971)"
2019,TN,Tennessee,Obese (BMI 30.0 - 99.8),65+,Age Group,587,32.7,"(35.68094058000048, -85.77449091399967)"
2016,NC,North Carolina,Overweight (bmi 25.0-29.9),18-24,Age Group,109,26.0,"(35.466220975000454, -79.15925046299964)"
2016,SC,South Carolina,Overweight (bmi 25.0-29.9),18-24,Age Group,127,28.3,"(33.998821303000454, -81.04537120699968)"
2016,WY,Wyoming,Obese (bmi 30.0 - 99.8),18-24,Age Group,22,16.0,"(43.23554134300048, -108.10983035299967)"
2019,OH,Ohio,Obese (BMI 30.0 - 99.8),35-44,Age Group,423,34.7,"(40.06021014100048, -82.40426005599966)"
2016,DE,Delaware,Overweight (bmi 25.0-29.9),18-24,Age Group,69,24.3,"(39.008830667000495, -75.57774116799965)"
2017,AL,Alabama,Obese (bmi 30.0 - 99.8),55-64,Age Group,542,41.2,"(32.84057112200048, -86.63186076199969)"
2015,WY,Wyoming,Overweight (bmi 25.0-29.9),18-24,Age Group,38,28.2,"(43.235541343, -108.109830353)"
2015,ID,Idaho,Overweight (bmi 25.0-29.9),18-24,Age Group,80,27.7,"(43.682630005, -114.363730042)"
2018,MA,Massachusetts,Overweight (BMI 25.0-29.9),45-54,Age Group,346,37.9,"(42.27687047000046, -72.08269067499964)"
2016,KS,Kansas,Overweight (bmi 25.0-29.9),65+,Age Group,1519,39.5,"(38.34774030000045, -98.20078122699965)"
2017,CO,Colorado,Obese (bmi 30.0 - 99.8),25-34,Age Group,193,19.1,"(38.843840757000464, -106.13361092099967)"
2016,VT,Vermont,Overweight (bmi 25.0-29.9),18-24,Age Group,68,25.3,"(43.62538123900049, -72.51764079099962)"
2019,OR,Oregon,Overweight (BMI 25.0-29.9),55-64,Age Group,389,39.0,"(44.56744942400047, -120.15503132599969)"
2015,GA,Georgia,Overweight (bmi 25.0-29.9),18-24,Age Group,54,27.4,"(32.839681093, -83.627580346)"
2016,MN,Minnesota,Overweight (bmi 25.0-29.9),65+,Age Group,1862,40.8,"(46.35564873600049, -94.79420050299967)"
2018,HI,Hawaii,Overweight (BMI 25.0-29.9),25-34,Age Group,279,36.0,"(21.304850435000446, -157.85774940299973)"
2018,NH,New Hampshire,Overweight (BMI 25.0-29.9),45-54,Age Group,268,33.7,"(43.65595011300047, -71.50036091999965)"
2015,KS,Kansas,Obese (bmi 30.0 - 99.8),35-44,Age Group,952,38.0,"(38.3477403, -98.200781227)"
2016,NY,New York,Overweight (bmi 25.0-29.9),35-44,Age Group,1173,37.7,"(42.82700103200045, -75.54397042699964)"
2016,PR,Puerto Rico,Overweight (bmi 25.0-29.9),55-64,Age Group,436,41.6,"(18.220833, -66.590149)"
2016,PR,Puerto Rico,Overweight (bmi 25.0-29.9),35-44,Age Group,265,39.1,"(18.220833, -66.590149)"
2015,CT,Connecticut,Obese (bmi 30.0 - 99.8),45-54,Age Group,527,29.0,"(41.56266102, -72.649840952)"
2016,PR,Puerto Rico,Overweight (bmi 25.0-29.9),18-24,Age Group,88,21.5,"(18.220833, -66.590149)"
2019,PA,Pennsylvania,Obese (BMI 30.0 - 99.8),65+,Age Group,571,31.9,"(40.79373015200048, -77.86070029399963)"
2015,KY,Kentucky,Overweight (bmi 25.0-29.9),55-64,Age Group,646,33.8,"(37.645970271, -84.774971048)"
2018,MA,Massachusetts,Obese (BMI 30.0 - 99.8),18-24,Age Group,59,13.0,"(42.27687047000046, -72.08269067499964)"
2019,GA,Georgia,Overweight (BMI 25.0-29.9),18-24,Age Group,115,28.0,"(32.83968109300048, -83.62758034599966)"
2017,AL,Alabama,Overweight (bmi 25.0-29.9),18-24,Age Group,81,30.3,"(32.84057112200048, -86.63186076199969)"
2019,CA,California,Obese (BMI 30.0 - 99.8),35-44,Age Group,505,30.4,"(37.63864012300047, -120.99999953799971)"
2018,DC,District of Columbia,Overweight (BMI 25.0-29.9),25-34,Age Group,126,27.1,"(38.89037138500049, -77.03196112699965)"
2017,MA,Massachusetts,Overweight (bmi 25.0-29.9),18-24,Age Group,101,22.6,"(42.27687047000046, -72.08269067499964)"
2017,MD,Maryland,Obese (bmi 30.0 - 99.8),55-64,Age Group,1000,35.3,"(39.29058096400047, -76.60926011099963)"
2016,ID,Idaho,Overweight (bmi 25.0-29.9),25-34,Age Group,165,37.7,"(43.682630005000476, -114.3637300419997)"
2015,RI,Rhode Island,Obese (bmi 30.0 - 99.8),45-54,Age Group,291,33.2,"(41.708280193, -71.522470314)"
2019,OH,Ohio,Overweight (BMI 25.0-29.9),25-34,Age Group,324,32.4,"(40.06021014100048, -82.40426005599966)"
2017,KS,Kansas,Obese (bmi 30.0 - 99.8),45-54,Age Group,1183,39.2,"(38.34774030000045, -98.20078122699965)"
2017,DE,Delaware,Obese (bmi 30.0 - 99.8),45-54,Age Group,205,34.6,"(39.008830667000495, -75.57774116799965)"
2017,SC,South Carolina,Overweight (bmi 25.0-29.9),55-64,Age Group,830,36.6,"(33.998821303000454, -81.04537120699968)"
2016,GU,Guam,Overweight (bmi 25.0-29.9),18-24,Age Group,31,21.7,"(13.444304, 144.793731)"
2018,UT,Utah,Obese (BMI 30.0 - 99.8),55-64,Age Group,548,32.8,"(39.360700171000474, -111.58713063499971)"
2016,PA,Pennsylvania,Obese (bmi 30.0 - 99.8),65+,Age Group,522,30.5,"(40.79373015200048, -77.86070029399963)"
2019,IA,Iowa,Obese (BMI 30.0 - 99.8),55-64,Age Group,676,39.1,"(42.46940091300047, -93.81649055599968)"
2017,TN,Tennessee,Overweight (bmi 25.0-29.9),25-34,Age Group,205,34.0,"(35.68094058000048, -85.77449091399967)"
2015,VT,Vermont,Overweight (bmi 25.0-29.9),55-64,Age Group,564,39.1,"(43.625381239, -72.517640791)"
2019,RI,Rhode Island,Overweight (BMI 25.0-29.9),65+,Age Group,844,37.4,"(41.70828019300046, -71.52247031399963)"
2015,LA,Louisiana,Overweight (bmi 25.0-29.9),65+,Age Group,559,37.8,"(31.312660644, -92.445680071)"
2017,MO,Missouri,Overweight (bmi 25.0-29.9),55-64,Age Group,501,38.1,"(38.635790776000476, -92.56630005299968)"
2018,AZ,Arizona,Overweight (BMI 25.0-29.9),55-64,Age Group,539,38.2,"(34.865970280000454, -111.76381127699972)"
2019,SC,South Carolina,Obese (BMI 30.0 - 99.8),65+,Age Group,857,32.5,"(33.998821303000454, -81.04537120699968)"
2016,DE,Delaware,Overweight (bmi 25.0-29.9),35-44,Age Group,137,37.0,"(39.008830667000495, -75.57774116799965)"
2018,FL,Florida,Overweight (BMI 25.0-29.9),35-44,Age Group,490,37.8,"(28.932040377000476, -81.92896053899966)"
2018,NV,Nevada,Obese (BMI 30.0 - 99.8),45-54,Age Group,156,37.6,"(39.493240390000494, -117.07184056399967)"
2018,NV,Nevada,Obese (BMI 30.0 - 99.8),18-24,Age Group,27,10.2,"(39.493240390000494, -117.07184056399967)"
2017,MT,Montana,Obese (bmi 30.0 - 99.8),35-44,Age Group,175,29.1,"(47.06652897200047, -109.42442064499971)"
2016,NE,Nebraska,Obese (bmi 30.0 - 99.8),65+,Age Group,1517,29.9,"(41.6410409880005, -99.36572062299967)"
2019,CA,California,Overweight (BMI 25.0-29.9),18-24,Age Group,287,27.1,"(37.63864012300047, -120.99999953799971)"
2016,WI,Wisconsin,Overweight (bmi 25.0-29.9),18-24,Age Group,77,26.5,"(44.39319117400049, -89.81637074199966)"
2019,UT,Utah,Overweight (BMI 25.0-29.9),55-64,Age Group,621,37.2,"(39.360700171000474, -111.58713063499971)"
2015,RI,Rhode Island,Obese (bmi 30.0 - 99.8),18-24,Age Group,29,10.8,"(41.708280193, -71.522470314)"
2019,MD,Maryland,Obese (BMI 30.0 - 99.8),35-44,Age Group,514,34.1,"(39.29058096400047, -76.60926011099963)"
2016,CT,Connecticut,Overweight (bmi 25.0-29.9),65+,Age Group,1545,41.5,"(41.56266102000046, -72.64984095199964)"
2019,ND,North Dakota,Obese (BMI 30.0 - 99.8),25-34,Age Group,141,32.9,"(47.47531977900047, -100.11842104899966)"
2018,ID,Idaho,Overweight (BMI 25.0-29.9),18-24,Age Group,63,22.2,"(43.682630005000476, -114.3637300419997)"
2016,OK,Oklahoma,Obese (bmi 30.0 - 99.8),65+,Age Group,738,30.4,"(35.47203135600046, -97.52107021399968)"
2018,DC,District of Columbia,Overweight (BMI 25.0-29.9),35-44,Age Group,181,34.5,"(38.89037138500049, -77.03196112699965)"
2019,ME,Maine,Overweight (BMI 25.0-29.9),65+,Age Group,1872,38.8,"(45.254228894000505, -68.98503133599962)"
2018,HI,Hawaii,Overweight (BMI 25.0-29.9),45-54,Age Group,410,33.7,"(21.304850435000446, -157.85774940299973)"
2017,AR,Arkansas,Obese (bmi 30.0 - 99.8),35-44,Age Group,156,41.8,"(34.74865012400045, -92.27449074299966)"
2017,WY,Wyoming,Overweight (bmi 25.0-29.9),45-54,Age Group,171,34.9,"(43.23554134300048, -108.10983035299967)"
2019,PA,Pennsylvania,Overweight (BMI 25.0-29.9),18-24,Age Group,114,23.5,"(40.79373015200048, -77.86070029399963)"
2017,NC,North Carolina,Overweight (bmi 25.0-29.9),45-54,Age Group,285,34.0,"(35.466220975000454, -79.15925046299964)"
2016,MN,Minnesota,Obese (bmi 30.0 - 99.8),18-24,Age Group,170,16.1,"(46.35564873600049, -94.79420050299967)"
2019,OR,Oregon,Obese (BMI 30.0 - 99.8),18-24,Age Group,73,18.3,"(44.56744942400047, -120.15503132599969)"
2015,OK,Oklahoma,Overweight (bmi 25.0-29.9),65+,Age Group,1098,40.9,"(35.472031356, -97.521070214)"
2016,RI,Rhode Island,Overweight (bmi 25.0-29.9),35-44,Age Group,193,38.6,"(41.70828019300046, -71.52247031399963)"
2017,NY,New York,Overweight (bmi 25.0-29.9),65+,Age Group,1322,38.3,"(42.82700103200045, -75.54397042699964)"
2016,MO,Missouri,Overweight (bmi 25.0-29.9),65+,Age Group,989,37.5,"(38.635790776000476, -92.56630005299968)"
2018,MI,Michigan,Obese (BMI 30.0 - 99.8),55-64,Age Group,741,37.7,"(44.6613195430005, -84.71439026999968)"
2019,DE,Delaware,Overweight (BMI 25.0-29.9),18-24,Age Group,53,30.4,"(39.008830667000495, -75.57774116799965)"
2017,CA,California,Overweight (bmi 25.0-29.9),18-24,Age Group,200,23.5,"(37.63864012300047, -120.99999953799971)"
2015,IL,Illinois,Obese (bmi 30.0 - 99.8),45-54,Age Group,288,35.2,"(40.485010283, -88.997710178)"
2016,VA,Virginia,Overweight (bmi 25.0-29.9),18-24,Age Group,129,25.8,"(37.54268067400045, -78.45789046299967)"
2016,NM,New Mexico,Obese (bmi 30.0 - 99.8),35-44,Age Group,217,33.6,"(34.52088095200048, -106.24058098499967)"
2015,NE,Nebraska,Overweight (bmi 25.0-29.9),18-24,Age Group,272,28.6,"(41.641040988001, -99.365720623)"
2019,CT,Connecticut,Overweight (BMI 25.0-29.9),25-34,Age Group,226,36.0,"(41.56266102000046, -72.64984095199964)"
2017,UT,Utah,Overweight (bmi 25.0-29.9),35-44,Age Group,618,36.5,"(39.360700171000474, -111.58713063499971)"
2017,AK,Alaska,Overweight (bmi 25.0-29.9),55-64,Age Group,290,37.4,"(64.84507995700051, -147.72205903599973)"
2015,AZ,Arizona,Obese (bmi 30.0 - 99.8),18-24,Age Group,47,17.5,"(34.86597028, -111.763811277)"
2015,ND,North Dakota,Overweight (bmi 25.0-29.9),35-44,Age Group,164,33.7,"(47.475319779, -100.118421049)"
2015,ME,Maine,Obese (bmi 30.0 - 99.8),65+,Age Group,879,29.0,"(45.254228894001, -68.985031336)"
2018,UT,Utah,Obese (BMI 30.0 - 99.8),18-24,Age Group,160,16.9,"(39.360700171000474, -111.58713063499971)"
2017,DE,Delaware,Obese (bmi 30.0 - 99.8),55-64,Age Group,307,37.4,"(39.008830667000495, -75.57774116799965)"
2016,AK,Alaska,Obese (bmi 30.0 - 99.8),35-44,Age Group,130,40.3,"(64.84507995700051, -147.72205903599973)"
2019,AL,Alabama,Obese (BMI 30.0 - 99.8),25-34,Age Group,224,36.4,"(32.84057112200048, -86.63186076199969)"
2017,MD,Maryland,Obese (bmi 30.0 - 99.8),18-24,Age Group,77,18.4,"(39.29058096400047, -76.60926011099963)"
2015,HI,Hawaii,Obese (bmi 30.0 - 99.8),55-64,Age Group,348,23.8,"(21.304850435, -157.857749403)"
2018,IL,Illinois,Obese (BMI 30.0 - 99.8),25-34,Age Group,170,27.4,"(40.48501028300046, -88.99771017799969)"
2017,AL,Alabama,Overweight (bmi 25.0-29.9),65+,Age Group,904,40.3,"(32.84057112200048, -86.63186076199969)"
2016,WV,West Virginia,Overweight (bmi 25.0-29.9),55-64,Age Group,508,34.0,"(38.66551020200046, -80.71264013499967)"
2015,CT,Connecticut,Overweight (bmi 25.0-29.9),18-24,Age Group,114,25.0,"(41.56266102, -72.649840952)"
2015,PA,Pennsylvania,Overweight (bmi 25.0-29.9),45-54,Age Group,336,38.7,"(40.793730152, -77.860700294)"
2019,WI,Wisconsin,Overweight (BMI 25.0-29.9),65+,Age Group,686,39.8,"(44.39319117400049, -89.81637074199966)"
2019,KY,Kentucky,Obese (BMI 30.0 - 99.8),45-54,Age Group,522,44.0,"(37.645970271000465, -84.77497104799966)"
2015,ME,Maine,Overweight (bmi 25.0-29.9),35-44,Age Group,295,36.2,"(45.254228894001, -68.985031336)"
2019,IN,Indiana,Obese (BMI 30.0 - 99.8),35-44,Age Group,326,37.4,"(39.766910452000445, -86.14996019399968)"
2019,ID,Idaho,Overweight (BMI 25.0-29.9),35-44,Age Group,235,38.8,"(43.682630005000476, -114.3637300419997)"
2018,FL,Florida,Obese (BMI 30.0 - 99.8),65+,Age Group,1576,27.8,"(28.932040377000476, -81.92896053899966)"
2017,WI,Wisconsin,Obese (bmi 30.0 - 99.8),18-24,Age Group,65,22.5,"(44.39319117400049, -89.81637074199966)"
2018,NV,Nevada,Overweight (BMI 25.0-29.9),25-34,Age Group,141,36.4,"(39.493240390000494, -117.07184056399967)"
2017,MT,Montana,Overweight (bmi 25.0-29.9),18-24,Age Group,84,23.3,"(47.06652897200047, -109.42442064499971)"
2019,IL,Illinois,Obese (BMI 30.0 - 99.8),35-44,Age Group,264,34.9,"(40.48501028300046, -88.99771017799969)"
2016,GU,Guam,Obese (bmi 30.0 - 99.8),18-24,Age Group,24,18.2,"(13.444304, 144.793731)"
2018,SC,South Carolina,Overweight (BMI 25.0-29.9),35-44,Age Group,312,35.1,"(33.998821303000454, -81.04537120699968)"
2016,CT,Connecticut,Overweight (bmi 25.0-29.9),55-64,Age Group,896,38.7,"(41.56266102000046, -72.64984095199964)"
2019,DC,District of Columbia,Obese (BMI 30.0 - 99.8),65+,Age Group,218,25.8,"(38.89037138500049, -77.03196112699965)"
2019,ND,North Dakota,Overweight (BMI 25.0-29.9),35-44,Age Group,168,30.7,"(47.47531977900047, -100.11842104899966)"
2016,IN,Indiana,Obese (bmi 30.0 - 99.8),18-24,Age Group,77,17.6,"(39.766910452000445, -86.14996019399968)"
2017,AR,Arkansas,Overweight (bmi 25.0-29.9),35-44,Age Group,116,36.9,"(34.74865012400045, -92.27449074299966)"
2019,TN,Tennessee,Obese (BMI 30.0 - 99.8),18-24,Age Group,76,21.2,"(35.68094058000048, -85.77449091399967)"
2017,GA,Georgia,Obese (bmi 30.0 - 99.8),65+,Age Group,554,29.3,"(32.83968109300048, -83.62758034599966)"
2019,VA,Virginia,Obese (BMI 30.0 - 99.8),35-44,Age Group,371,34.1,"(37.54268067400045, -78.45789046299967)"
2019,KY,Kentucky,Obese (BMI 30.0 - 99.8),18-24,Age Group,129,24.5,"(37.645970271000465, -84.77497104799966)"
2016,RI,Rhode Island,Obese (bmi 30.0 - 99.8),55-64,Age Group,381,33.7,"(41.70828019300046, -71.52247031399963)"
2019,NC,North Carolina,Obese (BMI 30.0 - 99.8),65+,Age Group,344,31.6,"(35.466220975000454, -79.15925046299964)"
2015,PA,Pennsylvania,Overweight (bmi 25.0-29.9),65+,Age Group,624,37.9,"(40.793730152, -77.860700294)"
2019,KS,Kansas,Overweight (BMI 25.0-29.9),18-24,Age Group,212,30.0,"(38.34774030000045, -98.20078122699965)"
2019,VT,Vermont,Overweight (BMI 25.0-29.9),65+,Age Group,899,37.0,"(43.62538123900049, -72.51764079099962)"
2017,GA,Georgia,Overweight (bmi 25.0-29.9),45-54,Age Group,288,37.2,"(32.83968109300048, -83.62758034599966)"
2015,FL,Florida,Overweight (bmi 25.0-29.9),35-44,Age Group,278,36.3,"(28.932040377, -81.928960539)"
2017,SC,South Carolina,Obese (bmi 30.0 - 99.8),45-54,Age Group,626,42.3,"(33.998821303000454, -81.04537120699968)"
2016,MS,Mississippi,Obese (bmi 30.0 - 99.8),65+,Age Group,507,31.0,"(32.745510099000455, -89.53803082499968)"
2016,AZ,Arizona,Overweight (bmi 25.0-29.9),18-24,Age Group,78,19.6,"(34.865970280000454, -111.76381127699972)"
2019,FL,Florida,Overweight (BMI 25.0-29.9),18-24,Age Group,208,28.3,"(28.932040377000476, -81.92896053899966)"
2018,PR,Puerto Rico,Obese (BMI 30.0 - 99.8),45-54,Age Group,347,40.4,"(18.220833, -66.590149)"
2016,AK,Alaska,Obese (bmi 30.0 - 99.8),18-24,Age Group,25,15.1,"(64.84507995700051, -147.72205903599973)"
2015,VT,Vermont,Overweight (bmi 25.0-29.9),65+,Age Group,741,38.2,"(43.625381239, -72.517640791)"
2019,IA,Iowa,Obese (BMI 30.0 - 99.8),35-44,Age Group,459,38.9,"(42.46940091300047, -93.81649055599968)"
2017,CA,California,Obese (bmi 30.0 - 99.8),65+,Age Group,488,24.2,"(37.63864012300047, -120.99999953799971)"
2018,KS,Kansas,Overweight (BMI 25.0-29.9),45-54,Age Group,499,34.4,"(38.34774030000045, -98.20078122699965)"
2015,HI,Hawaii,Obese (bmi 30.0 - 99.8),65+,Age Group,376,17.9,"(21.304850435, -157.857749403)"
2017,KY,Kentucky,Obese (bmi 30.0 - 99.8),25-34,Age Group,287,35.9,"(37.645970271000465, -84.77497104799966)"
2015,NJ,New Jersey,Obese (bmi 30.0 - 99.8),18-24,Age Group,74,10.7,"(40.130570048, -74.273691288)"
2015,AZ,Arizona,Overweight (bmi 25.0-29.9),45-54,Age Group,374,38.4,"(34.86597028, -111.763811277)"
2016,KY,Kentucky,Overweight (bmi 25.0-29.9),65+,Age Group,1259,41.6,"(37.645970271000465, -84.77497104799966)"
2019,NY,New York,Obese (BMI 30.0 - 99.8),18-24,Age Group,127,16.6,"(42.82700103200045, -75.54397042699964)"
2015,LA,Louisiana,Obese (bmi 30.0 - 99.8),35-44,Age Group,209,44.5,"(31.312660644, -92.445680071)"
2018,AL,Alabama,Obese (BMI 30.0 - 99.8),35-44,Age Group,299,42.0,"(32.84057112200048, -86.63186076199969)"
2015,NH,New Hampshire,Obese (bmi 30.0 - 99.8),55-64,Age Group,478,30.7,"(43.655950113, -71.50036092)"
2015,CT,Connecticut,Obese (bmi 30.0 - 99.8),25-34,Age Group,216,26.4,"(41.56266102, -72.649840952)"
2017,RI,Rhode Island,Overweight (bmi 25.0-29.9),55-64,Age Group,469,38.4,"(41.70828019300046, -71.52247031399963)"
2018,GA,Georgia,Obese (BMI 30.0 - 99.8),65+,Age Group,764,29.6,"(32.83968109300048, -83.62758034599966)"
2015,MI,Michigan,Overweight (bmi 25.0-29.9),65+,Age Group,1033,39.8,"(44.661319543001, -84.71439027)"
2019,NV,Nevada,Overweight (BMI 25.0-29.9),18-24,Age Group,63,29.3,"(39.493240390000494, -117.07184056399967)"
2017,VT,Vermont,Overweight (bmi 25.0-29.9),18-24,Age Group,62,21.8,"(43.62538123900049, -72.51764079099962)"
2018,TN,Tennessee,Overweight (BMI 25.0-29.9),45-54,Age Group,256,32.5,"(35.68094058000048, -85.77449091399967)"
2017,NE,Nebraska,Obese (bmi 30.0 - 99.8),55-64,Age Group,1200,38.7,"(41.6410409880005, -99.36572062299967)"
2017,AK,Alaska,Obese (bmi 30.0 - 99.8),65+,Age Group,292,34.8,"(64.84507995700051, -147.72205903599973)"
2018,CT,Connecticut,Overweight (BMI 25.0-29.9),18-24,Age Group,122,31.3,"(41.56266102000046, -72.64984095199964)"
2016,NJ,New Jersey,Obese (bmi 30.0 - 99.8),25-34,Age Group,142,25.0,"(40.13057004800049, -74.27369128799967)"
2019,NH,New Hampshire,Obese (BMI 30.0 - 99.8),55-64,Age Group,370,33.5,"(43.65595011300047, -71.50036091999965)"
2018,SD,South Dakota,Obese (BMI 30.0 - 99.8),25-34,Age Group,184,27.0,"(44.353130053000484, -100.3735306369997)"
2017,TX,Texas,Obese (bmi 30.0 - 99.8),45-54,Age Group,627,39.4,"(31.827240407000488, -99.42677020599967)"
2019,IA,Iowa,Overweight (BMI 25.0-29.9),65+,Age Group,1137,37.2,"(42.46940091300047, -93.81649055599968)"
2018,NY,New York,Overweight (BMI 25.0-29.9),25-34,Age Group,1167,33.7,"(42.82700103200045, -75.54397042699964)"
2016,MN,Minnesota,Overweight (bmi 25.0-29.9),55-64,Age Group,1325,39.5,"(46.35564873600049, -94.79420050299967)"
2019,WY,Wyoming,Overweight (BMI 25.0-29.9),65+,Age Group,789,40.1,"(43.23554134300048, -108.10983035299967)"
2017,MA,Massachusetts,Overweight (bmi 25.0-29.9),45-54,Age Group,373,40.4,"(42.27687047000046, -72.08269067499964)"
2016,NY,New York,Overweight (bmi 25.0-29.9),45-54,Age Group,1872,39.4,"(42.82700103200045, -75.54397042699964)"
2018,CO,Colorado,Overweight (BMI 25.0-29.9),55-64,Age Group,635,39.3,"(38.843840757000464, -106.13361092099967)"
2019,TX,Texas,Overweight (BMI 25.0-29.9),45-54,Age Group,567,40.1,"(31.827240407000488, -99.42677020599967)"
2018,AZ,Arizona,Obese (BMI 30.0 - 99.8),18-24,Age Group,62,14.4,"(34.865970280000454, -111.76381127699972)"
2016,AR,Arkansas,Overweight (bmi 25.0-29.9),35-44,Age Group,112,29.0,"(34.74865012400045, -92.27449074299966)"
2017,ID,Idaho,Overweight (bmi 25.0-29.9),25-34,Age Group,164,36.3,"(43.682630005000476, -114.3637300419997)"
2019,NH,New Hampshire,Obese (BMI 30.0 - 99.8),45-54,Age Group,258,34.6,"(43.65595011300047, -71.50036091999965)"
2019,WV,West Virginia,Obese (BMI 30.0 - 99.8),45-54,Age Group,382,50.2,"(38.66551020200046, -80.71264013499967)"
